frame,distance,adult_speed,child_speed
702,None,None,None
703,None,None,None
704,None,None,None
705,None,None,None
706,None,None,None
707,None,None,None
708,None,None,None
709,None,None,None
710,None,None,None
711,None,None,None
712,None,None,None
713,None,None,None
714,None,None,None
715,None,None,None
716,None,None,None
717,None,None,None
718,None,None,None
719,None,None,None
720,None,None,None
721,None,None,None
722,None,None,None
723,None,None,None
724,None,None,None
725,None,None,None
726,None,None,None
727,None,None,None
728,None,None,None
729,None,None,None
730,None,None,None
731,None,None,None
732,None,None,None
733,None,None,None
734,None,None,None
735,None,None,None
736,None,None,None
737,None,None,None
738,None,None,None
739,None,None,None
740,None,None,None
741,None,None,None
742,None,None,None
743,None,None,None
744,None,None,None
745,None,None,None
746,None,None,None
747,None,None,None
748,None,None,None
749,None,None,None
750,None,None,None
751,None,None,None
752,None,None,None
753,None,None,None
754,None,None,None
755,None,None,None
756,None,None,None
757,None,None,None
758,None,None,None
759,None,None,None
760,None,None,None
761,None,None,None
762,None,None,None
763,None,None,None
764,None,None,None
765,None,None,None
766,None,None,None
767,None,None,None
768,None,None,None
769,None,None,None
770,None,None,None
771,None,None,None
772,None,None,None
773,None,None,None
774,None,None,None
775,None,None,None
776,None,None,None
777,None,None,None
778,None,None,None
779,None,None,None
780,None,None,None
781,None,None,None
782,None,None,None
783,None,None,None
784,None,None,None
785,None,None,None
786,None,None,None
787,None,None,None
788,None,None,None
789,None,None,None
790,None,None,None
791,None,None,None
792,None,None,None
793,None,None,None
794,None,None,None
795,None,None,None
796,None,None,None
797,None,None,None
798,None,None,None
799,None,None,None
800,None,None,None
801,None,None,None
802,None,None,None
803,None,None,None
804,None,None,None
805,None,None,None
806,None,None,None
807,None,None,None
808,None,None,None
809,None,None,None
810,None,None,None
811,None,None,None
812,None,None,None
813,None,None,None
814,None,None,None
815,None,None,None
816,None,None,None
817,None,None,None
818,None,None,None
819,None,None,None
820,None,None,None
821,None,None,None
822,None,None,None
823,None,None,None
824,None,None,None
825,None,None,None
826,None,None,None
827,None,None,None
828,None,None,None
829,None,None,None
830,None,None,None
831,None,None,None
832,None,None,None
833,None,None,None
834,None,None,None
835,None,None,None
836,None,None,None
837,None,None,None
838,None,None,None
839,None,None,None
840,None,None,None
841,None,None,None
842,None,None,None
843,None,None,None
844,None,None,None
845,None,None,None
846,None,None,None
847,None,None,None
848,None,None,None
849,None,None,None
850,None,None,None
851,None,None,None
852,None,None,None
853,None,None,None
854,None,None,None
855,None,None,None
856,None,None,None
857,None,None,None
858,None,None,None
859,None,None,None
860,None,None,None
861,None,None,None
862,None,None,None
863,None,None,None
864,None,None,None
865,None,None,None
866,None,None,None
867,None,None,None
868,None,None,None
869,None,None,None
870,None,None,None
871,None,None,None
872,None,None,None
873,None,None,None
874,None,None,None
875,None,None,None
876,None,None,None
877,None,None,None
878,None,None,None
879,None,None,None
880,None,None,None
881,None,None,None
882,None,None,None
883,None,None,None
884,None,None,None
885,None,None,None
886,None,None,None
887,None,None,None
888,None,None,None
889,None,None,None
890,None,None,None
891,None,None,None
892,None,None,None
893,None,None,None
894,None,None,None
895,None,None,None
896,None,None,None
897,None,None,None
898,None,None,None
899,None,None,None
900,None,None,None
901,None,None,None
902,None,None,None
903,None,None,None
904,None,None,None
905,None,None,None
906,None,None,None
907,None,None,None
908,None,None,None
909,None,None,None
910,None,None,None
911,None,None,None
912,None,None,None
913,None,None,None
914,None,None,None
915,None,None,None
916,None,None,None
917,None,None,None
918,None,None,None
919,None,None,None
920,None,None,None
921,None,None,None
922,None,None,None
923,None,None,None
924,None,None,None
925,None,None,None
926,None,None,None
927,None,None,None
928,None,None,None
929,None,None,None
930,None,None,None
931,None,None,None
932,None,None,None
933,None,None,None
934,None,None,None
935,None,None,None
936,None,None,None
937,None,None,None
938,None,None,None
939,None,None,None
940,None,None,None
941,None,None,None
942,None,None,None
943,None,None,None
944,None,None,None
945,None,None,None
946,None,None,None
947,None,None,None
948,None,None,None
949,None,None,None
950,None,None,None
951,None,None,None
952,None,None,None
953,None,None,None
954,None,None,None
955,None,None,None
956,None,None,None
957,None,None,None
958,None,None,None
959,None,None,None
960,None,None,None
961,None,None,None
962,None,None,None
963,None,None,None
964,None,None,None
965,None,None,None
966,None,None,None
967,None,None,None
968,None,None,None
969,None,None,None
970,None,None,None
971,None,None,None
972,None,None,None
973,None,None,None
974,None,None,None
975,None,None,None
976,None,None,None
977,None,None,None
978,None,None,None
979,None,None,None
980,None,None,None
981,None,None,None
982,None,None,None
983,None,None,None
984,None,None,None
985,None,None,None
986,None,None,None
987,None,None,None
988,None,None,None
989,None,None,None
990,None,None,None
991,None,None,None
992,None,None,None
993,None,None,None
994,None,None,None
995,None,None,None
996,None,None,None
997,None,None,None
998,None,None,None
999,None,None,None
1000,None,None,None
1001,None,None,None
1002,None,None,None
1003,None,None,None
1004,None,None,None
1005,None,None,None
1006,None,None,None
1007,None,None,None
1008,None,None,None
1009,None,None,None
1010,None,None,None
1011,None,None,None
1012,None,None,None
1013,None,None,None
1014,None,None,None
1015,None,None,None
1016,None,None,None
1017,None,None,None
1018,None,None,None
1019,None,None,None
1020,None,None,None
1021,None,None,None
1022,None,None,None
1023,None,None,None
1024,None,None,None
1025,None,None,None
1026,None,None,None
1027,None,None,None
1028,None,None,None
1029,None,None,None
1030,None,None,None
1031,None,None,None
1032,None,None,None
1033,None,None,None
1034,None,None,None
1035,None,None,None
1036,None,None,None
1037,None,None,None
1038,None,None,None
1039,None,None,None
1040,None,None,None
1041,None,None,None
1042,None,None,None
1043,None,None,None
1044,None,None,None
1045,None,None,None
1046,None,None,None
1047,None,None,None
1048,None,None,None
1049,None,None,None
1050,None,None,None
1051,None,None,None
1052,None,None,None
1053,None,None,None
1054,None,None,None
1055,None,None,None
1056,None,None,None
1057,None,None,None
1058,None,None,None
1059,None,None,None
1060,None,None,None
1061,None,None,None
1062,None,None,None
1063,None,None,None
1064,None,None,None
1065,None,None,None
1066,None,None,None
1067,None,None,None
1068,None,None,None
1069,None,None,None
1070,None,None,None
1071,None,None,None
1072,None,None,None
1073,None,None,None
1074,None,None,None
1075,None,None,None
1076,None,None,None
1077,None,None,None
1078,None,None,None
1079,None,None,None
1080,None,None,None
1081,None,None,None
1082,None,None,None
1083,None,None,None
1084,None,None,None
1085,None,None,None
1086,None,None,None
1087,None,None,None
1088,None,None,None
1089,None,None,None
1090,None,None,None
1091,None,None,None
1092,None,None,None
1093,None,None,None
1094,None,None,None
1095,None,None,None
1096,None,None,None
1097,None,None,None
1098,None,None,None
1099,None,None,None
1100,None,None,None
1101,None,None,None
1102,None,None,None
1103,None,None,None
1104,None,None,None
1105,None,None,None
1106,None,None,None
1107,None,None,None
1108,None,None,None
1109,None,None,None
1110,None,None,None
1111,None,None,None
1112,None,None,None
1113,None,None,None
1114,None,None,None
1115,None,None,None
1116,None,None,None
1117,None,None,None
1118,None,None,None
1119,None,None,None
1120,None,None,None
1121,None,None,None
1122,None,None,None
1123,None,None,None
1124,None,None,None
1125,None,None,None
1126,None,None,None
1127,None,None,None
1128,None,None,None
1129,None,None,None
1130,None,None,None
1131,None,None,None
1132,None,None,None
1133,None,None,None
1134,None,None,None
1135,None,None,None
1136,None,None,None
1137,None,None,None
1138,None,None,None
1139,None,None,None
1140,None,None,None
1141,None,None,None
1142,None,None,None
1143,None,None,None
1144,None,None,None
1145,None,None,None
1146,None,None,None
1147,None,None,None
1148,None,None,None
1149,None,None,None
1150,None,None,None
1151,None,None,None
1152,None,None,None
1153,None,None,None
1154,None,None,None
1155,None,None,None
1156,None,None,None
1157,None,None,None
1158,None,None,None
1159,None,None,None
1160,None,None,None
1161,None,None,None
1162,None,None,None
1163,None,None,None
1164,None,None,None
1165,None,None,None
1166,None,None,None
1167,None,None,None
1168,None,None,None
1169,None,None,None
1170,None,None,None
1171,None,None,None
1172,None,None,None
1173,None,None,None
1174,None,None,None
1175,None,None,None
1176,None,None,None
1177,None,None,None
1178,None,None,None
1179,None,None,None
1180,None,None,None
1181,None,None,None
1182,None,None,None
1183,None,None,None
1184,None,None,None
1185,None,None,None
1186,None,None,None
1187,None,None,None
1188,None,None,None
1189,None,None,None
1190,None,None,None
1191,None,None,None
1192,None,None,None
1193,None,None,None
1194,None,None,None
1195,None,None,None
1196,None,None,None
1197,None,None,None
1198,None,None,None
1199,None,None,None
1200,None,None,None
1201,None,None,None
1202,None,None,None
1203,None,None,None
1204,None,None,None
1205,None,None,None
1206,None,None,None
1207,None,None,None
1208,None,None,None
1209,None,None,None
1210,None,None,None
1211,None,None,None
1212,None,None,None
1213,None,None,None
1214,None,None,None
1215,None,None,None
1216,None,None,None
1217,None,None,None
1218,None,None,None
1219,None,None,None
1220,None,None,None
1221,None,None,None
1222,None,None,None
1223,None,None,None
1224,None,None,None
1225,None,None,None
1226,None,None,None
1227,None,None,None
1228,None,None,None
1229,None,None,None
1230,None,None,None
1231,None,None,None
1232,None,None,None
1233,None,None,None
1234,None,None,None
1235,None,None,None
1236,None,None,None
1237,None,None,None
1238,None,None,None
1239,None,None,None
1240,None,None,None
1241,None,None,None
1242,None,None,None
1243,None,None,None
1244,None,None,None
1245,None,None,None
1246,None,None,None
1247,None,None,None
1248,None,None,None
1249,None,None,None
1250,None,None,None
1251,None,None,None
1252,None,None,None
1253,None,None,None
1254,None,None,None
1255,None,None,None
1256,None,None,None
1257,None,None,None
1258,None,None,None
1259,None,None,None
1260,None,None,None
1261,None,None,None
1262,None,None,None
1263,None,None,None
1264,None,None,None
1265,None,None,None
1266,None,None,None
1267,None,None,None
1268,None,None,None
1269,None,None,None
1270,None,None,None
1271,None,None,None
1272,None,None,None
1273,None,None,None
1274,None,None,None
1275,None,None,None
1276,None,None,None
1277,None,None,None
1278,None,None,None
1279,None,None,None
1280,None,None,None
1281,None,None,None
1282,None,None,None
1283,None,None,None
1284,None,None,None
1285,None,None,None
1286,None,None,None
1287,None,None,None
1288,None,None,None
1289,None,None,None
1290,None,None,None
1291,None,None,None
1292,None,None,None
1293,None,None,None
1294,None,None,None
1295,None,None,None
1296,None,None,None
1297,None,None,None
1298,None,None,None
1299,None,None,None
1300,None,None,None
1301,None,None,None
1302,None,None,None
1303,None,None,None
1304,None,None,None
1305,None,None,None
1306,None,None,None
1307,None,None,None
1308,None,None,None
1309,None,None,None
1310,None,None,None
1311,None,None,None
1312,None,None,None
1313,None,None,None
1314,None,None,None
1315,None,None,None
1316,None,None,None
1317,None,None,None
1318,None,None,None
1319,None,None,None
1320,None,None,None
1321,None,None,None
1322,None,None,None
1323,None,None,None
1324,None,None,None
1325,None,None,None
1326,None,None,None
1327,None,None,None
1328,None,None,None
1329,None,None,None
1330,None,None,None
1331,None,None,None
1332,None,None,None
1333,None,None,None
1334,None,None,None
1335,None,None,None
1336,None,None,None
1337,None,None,None
1338,None,None,None
1339,None,None,None
1340,None,None,None
1341,None,None,None
1342,None,None,None
1343,None,None,None
1344,None,None,None
1345,None,None,None
1346,None,None,None
1347,None,None,None
1348,None,None,None
1349,None,None,None
1350,None,None,None
1351,None,None,None
1352,None,None,None
1353,None,None,None
1354,None,None,None
1355,None,None,None
1356,None,None,None
1357,None,None,None
1358,None,None,None
1359,None,None,None
1360,None,None,None
1361,None,None,None
1362,None,None,None
1363,None,None,None
1364,None,None,None
1365,None,None,None
1366,None,None,None
1367,None,None,None
1368,None,None,None
1369,None,None,None
1370,None,None,None
1371,None,None,None
1372,None,None,None
1373,None,None,None
1374,None,None,None
1375,None,None,None
1376,None,None,None
1377,None,None,None
1378,None,None,None
1379,None,None,None
1380,None,None,None
1381,None,None,None
1382,None,None,None
1383,None,None,None
1384,None,None,None
1385,None,None,None
1386,None,None,None
1387,None,None,None
1388,None,None,None
1389,None,None,None
1390,None,None,None
1391,None,None,None
1392,None,None,None
1393,None,None,None
1394,None,None,None
1395,None,None,None
1396,None,None,None
1397,None,None,None
1398,None,None,None
1399,None,None,None
1400,None,None,None
1401,None,None,None
1402,None,None,None
1403,None,None,None
1404,None,None,None
1405,None,None,None
1406,None,None,None
1407,None,None,None
1408,None,None,None
1409,None,None,None
1410,None,None,None
1411,None,None,None
1412,None,None,None
1413,None,None,None
1414,None,None,None
1415,None,None,None
1416,None,None,None
1417,None,None,None
1418,None,None,None
1419,None,None,None
1420,None,None,None
1421,None,None,None
1422,None,None,None
1423,None,None,None
1424,None,None,None
1425,None,None,None
1426,None,None,None
1427,None,None,None
1428,None,None,None
1429,None,None,None
1430,None,None,None
1431,None,None,None
1432,None,None,None
1433,None,None,None
1434,None,None,None
1435,None,None,None
1436,None,None,None
1437,None,None,None
1438,None,None,None
1439,None,None,None
1440,None,None,None
1441,None,None,None
1442,None,None,None
1443,None,None,None
1444,None,None,None
1445,None,None,None
1446,None,None,None
1447,None,None,None
1448,None,None,None
1449,None,None,None
1450,None,None,None
1451,None,None,None
1452,None,None,None
1453,None,None,None
1454,None,None,None
1455,None,None,None
1456,None,None,None
1457,None,None,None
1458,None,None,None
1459,None,None,None
1460,None,None,None
1461,None,None,None
1462,None,None,None
1463,None,None,None
1464,None,None,None
1465,None,185.7142857142661,None
1466,None,None,None
1467,None,None,None
1468,None,1533.9691080625628,None
1469,None,1889.9772191454103,None
1470,None,4216.470378050323,None
1471,None,None,None
1472,None,None,None
1473,None,None,5367.67060791808
1474,None,None,3670.6572285890543
1475,None,None,7283.452516187054
1476,None,None,347.58643030278927
1477,None,None,None
1478,None,None,None
1479,None,None,None
1480,349.20624278497655,None,None
1481,353.83612025908263,334.2695186689262,301.9611821999507
1482,357.4353088322417,324.9018690155131,246.29913785092637
1483,None,131.7077779613398,None
1484,None,255.08713108355644,None
1485,None,321.4285714285375,None
1486,342.6149442158062,473.3726150223573,None
1487,None,411.6363011742667,None
1488,None,31.94382825000011,None
1489,None,211.52989849941835,None
1490,None,272.46304540451996,None
1491,None,None,None
1492,None,None,None
1493,None,None,None
1494,None,None,79.85957062500027
1495,None,None,140.69796859707233
1496,408.0012254883556,None,295.92134840947057
1497,None,None,268.1189197017354
1498,None,None,10387.445817536953
1499,378.252891595028,None,11457.763622200115
1500,353.6453025278294,197.56166694196958,10080.917515740432
1501,None,None,9790.366464551915
1502,None,None,10748.724084487223
1503,366.0833238485468,None,602.2068259531442
1504,None,None,202.03050891042082
1505,None,None,235.70226039550693
1506,None,None,230.79277744864407
1507,None,None,282.358924951919
1508,258.50773682812667,None,506.3595560467714
1509,None,None,2667.8451902584343
1510,None,None,649.3324672778464
1511,None,None,3534.0408096751535
1512,None,None,499.2341072858488
1513,None,None,None
1514,None,None,None
1515,None,None,3265.942061797508
1516,None,None,2029.3760979521705
1517,None,None,5149.24482057517
1518,None,None,257.53937681888146
1519,None,None,558.7887775887394
1520,None,None,492.7953147323986
1521,None,None,4528.391163605043
1522,None,None,4316.650250802255
1523,None,None,820.7804551495512
1524,None,None,None
1525,None,None,None
1526,None,None,None
1527,None,None,472.3475890675341
1528,None,None,1630.38745864492
1529,None,None,630.9164410248994
1530,None,None,1298.8220723062293
1531,None,None,3071.8355212135943
1532,179.44985371963946,None,704.9921197352855
1533,None,None,None
1534,None,None,None
1535,None,None,None
1536,None,None,1906.48731376627
1537,None,None,None
1538,None,None,None
1539,None,None,1058.7102280317283
1540,None,None,None
1541,None,None,None
1542,None,None,339.5675521143845
1543,None,None,822.2666532091179
1544,None,None,495.5356249105981
1545,None,None,5069.239970404399
1546,None,None,214.880127949897
1547,None,None,5790.683369766158
1548,None,None,4279.280885611828
1549,None,None,435.01114224524304
1550,None,None,3085.6410283043024
1551,None,None,479.42354841575633
1552,None,None,None
1553,None,None,None
1554,None,None,None
1555,144.8481963988506,None,721.1456305130424
1556,169.0,305.9593291781579,674.3309441382645
1557,186.0544275205511,71.42857142856388,444.98337506202506
1558,182.92143122116664,228.68300847976687,518.2879981049572
1559,192.96113598338914,317.1049598406621,608.3333333333103
1560,204.24005483743878,344.7122432003537,351.7449214926809
1561,197.9021222726022,358.92412932578105,440.0834800214532
1562,162.5,540.3830945624287,472.6550304162232
1563,None,None,72.84313590847545
1564,None,None,246.6096643090035
1565,149.2422527302506,None,441.6666666666499
1566,146.03167464629036,20.203050891046185,397.18396498454854
1567,157.1146078504478,233.51927115337256,588.1977239840484
1568,154.3899284279904,28.28427124745547,560.8029957122707
1569,196.70282153543198,167.20999872458236,843.6134621196644
1570,170.24467686244995,121.42857142855861,720.6856146073204
1571,176.86788854961773,630.9164410250488,453.3823502912717
1572,205.4221263642259,605.1226895330218,119.73610438741744
1573,217.3407462948446,262.25085358125153,122.26601977589542
1574,212.57057651518943,37.267799624995085,324.5723682358285
